M,Q,T_outer,T_cosmo,S_outer,S_cosmo,Delta_total
0.08608866527757714,0.07210848711025275,0.4110603491148233,0.0821217106327618,0.05662462840771704,8.453759832525817,0.9143934998358461
0.08422491175903829,0.07023563533049997,0.42184420642348086,0.08234589127169671,0.054555274139733385,8.47543641041143,0.8947862762182162
0.08266196165587165,0.06810529781221783,0.43329412081962576,0.08252906809738074,0.05352745786953015,8.493307921884433,0.8779425810154162
0.08143491545787386,0.06576531734333177,0.4445913116992477,0.08266777424989412,0.05346644938114689,8.507010676038472,0.8643008353497592
0.08057132997729728,0.06326824484047439,0.45468273638310996,0.08275942482446969,0.05428182516353121,8.516268045363125,0.8542280902427226
0.08009059948225586,0.060670159168690965,0.46257543272245,0.0828023336332536,0.05588455757796262,8.520894199408373,0.8479992037830435
0.08000352014327475,0.05802940773102939,0.4675600622613319,0.08279572246764771,0.05819792600449562,8.520796537395976,0.8457834973689078
0.08031204757457555,0.05540529611165722,0.4692975966386216,0.08273972440973244,0.061161366596906186,8.51597688043579,0.8476397137366831
0.08100925291519694,0.052856756200296576,0.46779352612896613,0.08263538197457876,0.0647290727037996,8.506531454894986,0.8535174331705928
0.08207947843627408,0.05044102270903057,0.46331511654034085,0.08248464006538078,0.06886562664428289,8.49264966663503,0.8632626674900656
